Source,Target,Type,Id,Label,Weight
SolovievLive,sdaipedofilaa,Directed,3324,,1
SolovievLive,etosher,Directed,3325,,1
SolovievLive,gar_covid19,Directed,3326,,1
SolovievLive,RealMariaFinoshina,Directed,3327,,1
SolovievLive,aidscenter,Directed,3328,,1
SolovievLive,analyst_on_the_couch,Directed,3329,,1
SolovievLive,sdelanounas_ru,Directed,3330,,1
SolovievLive,canal2018,Directed,3331,,1
SolovievLive,ElenaLyoshenko,Directed,3332,,1
SolovievLive,informburo_sfd,Directed,3333,,1
SolovievLive,borodatayaba,Directed,3334,,1
SolovievLive,govoritDonbass,Directed,3335,,1
SolovievLive,gomofobshaverma,Directed,3336,,1
SolovievLive,Politjoystic_opros,Directed,3337,,1
SolovievLive,svop_ru,Directed,3338,,1
SolovievLive,echert,Directed,3339,,1
SolovievLive,shakharisrael,Directed,3340,,1
SolovievLive,russia_photo,Directed,3341,,1
SolovievLive,incrussiamedia,Directed,3342,,1
SolovievLive,bloomberg,Directed,3343,,1
SolovievLive,kolyanlive,Directed,3344,,1
SolovievLive,MinchenkoTrump,Directed,3345,,1
SolovievLive,dostavkanews,Directed,3346,,1
SolovievLive,salagai,Directed,3347,,1
SolovievLive,agregatpolit,Directed,3348,,1
SolovievLive,rbc_brief,Directed,3349,,1
SolovievLive,RU_S_INT,Directed,3350,,1
SolovievLive,brodetsky,Directed,3351,,1
SolovievLive,borotba,Directed,3352,,1
SolovievLive,dwrussian,Directed,3353,,1
SolovievLive,sacred90s,Directed,3354,,1
SolovievLive,info_facts,Directed,3355,,1
SolovievLive,info_facts_chat,Directed,3356,,1
SolovievLive,hahaistorii,Directed,3357,,1
SolovievLive,sinelor,Directed,3358,,1
SolovievLive,irbisir,Directed,3359,,1
SolovievLive,friday25,Directed,3360,,1
SolovievLive,amurvolny,Directed,3361,,1
SolovievLive,amurvolnychat,Directed,3362,,1
SolovievLive,noganaroda,Directed,3363,,1
SolovievLive,Ze_INSIDER,Directed,3364,,1
SolovievLive,insiderchat,Directed,3365,,1
SolovievLive,konghong,Directed,3366,,1
SolovievLive,ostapaponeslo,Directed,3367,,1
SolovievLive,ostapaponeslochat,Directed,3368,,1
SolovievLive,lentv24,Directed,3369,,1
SolovievLive,archbishopambrose,Directed,3370,,1
SolovievLive,foma_ru,Directed,3371,,1
SolovievLive,energytodaygroup,Directed,3372,,1
SolovievLive,skolkovoleaks,Directed,3373,,1
SolovievLive,proeconomics,Directed,3374,,1
SolovievLive,skosoi,Directed,3375,,1
SolovievLive,ovdinfo,Directed,3376,,1
SolovievLive,berlinertelegraphofiziell,Directed,3377,,1
SolovievLive,bessonni,Directed,3378,,1
SolovievLive,history_0o,Directed,3379,,1
SolovievLive,recyclemagru,Directed,3380,,1
SolovievLive,mushroomseaters,Directed,3381,,1
SolovievLive,rlkagal,Directed,3382,,1
SolovievLive,tagirshow,Directed,3383,,1
SolovievLive,nikysharp,Directed,3384,,1
SolovievLive,scripko,Directed,3385,,1
SolovievLive,Internationalle,Directed,3386,,1
SolovievLive,krassdogs,Directed,3387,,1
SolovievLive,shadow_policy,Directed,3388,,1
SolovievLive,afishadaily,Directed,3389,,1
SolovievLive,okolopovestka,Directed,3390,,1
SolovievLive,okolopredlog,Directed,3391,,1
SolovievLive,sovestdagestana,Directed,3392,,1
SolovievLive,sovestdagestana_chat2,Directed,3393,,1
SolovievLive,puncher_sports,Directed,3394,,1
SolovievLive,TrueYarosh,Directed,3395,,1
SolovievLive,knifemedia,Directed,3396,,1
SolovievLive,Vinogradov74,Directed,3397,,1
SolovievLive,double_solid,Directed,3398,,1
SolovievLive,latinapopacanski,Directed,3399,,1
SolovievLive,timesru,Directed,3400,,1
SolovievLive,festivalny,Directed,3401,,1
SolovievLive,clickordie,Directed,3402,,1
SolovievLive,sputnikprotesta,Directed,3403,,1
SolovievLive,chekaem,Directed,3404,,1
SolovievLive,politolog_Orlov,Directed,3405,,1
SolovievLive,gruz0potok,Directed,3406,,1
SolovievLive,saygin_opinion,Directed,3407,,1
SolovievLive,russmarkt,Directed,3408,,1
SolovievLive,darkprapor,Directed,3409,,1
SolovievLive,aviationmode,Directed,3410,,1
SolovievLive,solarstorm,Directed,3411,,1
SolovievLive,chinavideoroom,Directed,3412,,1
SolovievLive,doblog,Directed,3413,,1
SolovievLive,doblogchat,Directed,3414,,1
SolovievLive,The_EEU,Directed,3415,,1
SolovievLive,raspiarim,Directed,3416,,1
SolovievLive,economika,Directed,3417,,1
SolovievLive,realtribune,Directed,3418,,1
SolovievLive,HypeAntihype,Directed,3419,,1
SolovievLive,proektproekt,Directed,3420,,1
SolovievLive,MosNov,Directed,3421,,1
SolovievLive,itsorm,Directed,3422,,1
SolovievLive,mosvybor,Directed,3423,,1
SolovievLive,pltrk,Directed,3424,,1
SolovievLive,pltrk_talks,Directed,3425,,1
SolovievLive,religiontoday,Directed,3426,,1
SolovievLive,ideanomicsru,Directed,3427,,1
SolovievLive,rationalnumbers,Directed,3428,,1
SolovievLive,rationalchat,Directed,3429,,1
SolovievLive,teacherus,Directed,3430,,1
SolovievLive,weekdaysnews,Directed,3431,,1
zvezdanews,absatzmedia,Directed,3432,,1
zvezdanews,ENews112,Directed,3433,,1
zvezdanews,ukraina_ru,Directed,3434,,1
zvezdanews,mnews_ru,Directed,3435,,1
zvezdanews,tv360,Directed,3436,,1
zvezdanews,onf_front,Directed,3437,,1
zvezdanews,mod_russia,Directed,3438,,1
zvezdanews,margaritasimonyan,Directed,3439,,1
zvezdanews,heroesofZ,Directed,3440,,1
zvezdanews,rian_ru,Directed,3441,,1
zvezdanews,OstashkoNews,Directed,3442,,1
zvezdanews,dimsmirnov175,Directed,3443,,1
zvezdanews,bbbreaking,Directed,3444,,1
zvezdanews,readovkanews,Directed,3445,,1
zvezdanews,pdmnews,Directed,3446,,1
zvezdanews,akashevarova,Directed,3447,,1
zvezdanews,tvc_ru,Directed,3448,,1
zvezdanews,zvezda_analytics,Directed,3449,,1
zvezdanews,starstvtower,Directed,3450,,1
zvezdanews,fontankaspb,Directed,3451,,1
zvezdanews,fontanka_chat,Directed,3452,,1
zvezdanews,zvezdaweekly,Directed,3453,,1
ukraina_ru,neuesausrussland,Directed,3454,,1
ukraina_ru,izvestia,Directed,3455,,1
ukraina_ru,rentv_news,Directed,3456,,1
ukraina_ru,absatzmedia,Directed,3457,,1
ukraina_ru,sportexpress,Directed,3458,,1
ukraina_ru,mnews_ru,Directed,3459,,1
ukraina_ru,lentadnya,Directed,3460,,1
ukraina_ru,Marinaslovo,Directed,3461,,1
ukraina_ru,tv360,Directed,3462,,1
ukraina_ru,alexey_pushkov,Directed,3463,,1
ukraina_ru,trueshniy,Directed,3464,,1
ukraina_ru,astrahandm,Directed,3465,,1
ukraina_ru,mod_russia,Directed,3466,,1
ukraina_ru,sputnik_vaccine,Directed,3467,,1
ukraina_ru,zubovskiy4,Directed,3468,,1
ukraina_ru,pridybaylo,Directed,3469,,1
ukraina_ru,sashakots,Directed,3470,,1
ukraina_ru,epoddubny,Directed,3471,,1
ukraina_ru,yaremshooter,Directed,3472,,1
ukraina_ru,RtrDonetsk,Directed,3473,,1
ukraina_ru,bye_biden,Directed,3474,,1
ukraina_ru,turchak_andrey,Directed,3475,,1
ukraina_ru,vysokygovorit,Directed,3476,,1
ukraina_ru,evgeniy_lisitsyn,Directed,3477,,1
ukraina_ru,PatrickLancaterNewsToday,Directed,3478,,1
ukraina_ru,margaritasimonyan,Directed,3479,,1
ukraina_ru,brussinf,Directed,3480,,1
ukraina_ru,MedvedevVesti,Directed,3481,,1
ukraina_ru,bmpd_cast,Directed,3482,,1
ukraina_ru,Makarr80,Directed,3483,,1
ukraina_ru,otryadkovpaka,Directed,3484,,1
ukraina_ru,smotri_z,Directed,3485,,1
ukraina_ru,truekpru,Directed,3486,,1
ukraina_ru,FridrihShow,Directed,3487,,1
ukraina_ru,merussiatg,Directed,3488,,1
ukraina_ru,voenkorKotenok,Directed,3489,,1
ukraina_ru,SolovievLive,Directed,3490,,1
ukraina_ru,stranavvv,Directed,3491,,1
ukraina_ru,msimonyan_literature,Directed,3492,,1
ukraina_ru,Ratnik2nd,Directed,3493,,1
ukraina_ru,zarubinreporter,Directed,3494,,1
ukraina_ru,EvPanina,Directed,3495,,1
ukraina_ru,corrkosarev,Directed,3496,,1
ukraina_ru,PushilinDenis,Directed,3497,,1
ukraina_ru,voenacher,Directed,3498,,1
ukraina_ru,andrew_kots,Directed,3499,,1
ukraina_ru,RSaponkov,Directed,3500,,1
ukraina_ru,SergeyKolyasnikov,Directed,3501,,1
ukraina_ru,tankistrossii100,Directed,3502,,1
ukraina_ru,zhivoff,Directed,3503,,1
ukraina_ru,sledcom_press,Directed,3504,,1
ukraina_ru,yurasumy,Directed,3505,,1
ukraina_ru,julia_chicherina,Directed,3506,,1
ukraina_ru,HersonVestnik,Directed,3507,,1
ukraina_ru,remeslaw,Directed,3508,,1
ukraina_ru,mikayelbad,Directed,3509,,1
ukraina_ru,ssigny,Directed,3510,,1
ukraina_ru,rt_russian,Directed,3511,,1
ukraina_ru,GrafinyaNegoduet,Directed,3512,,1
ukraina_ru,BTGR_NEVSKIY,Directed,3513,,1
ukraina_ru,srochnow,Directed,3514,,1
ukraina_ru,KremlinRussian,Directed,3515,,1
ukraina_ru,milinfolive,Directed,3516,,1
ukraina_ru,LIC_LPR,Directed,3517,,1
ukraina_ru,ukr_leaks,Directed,3518,,1
ukraina_ru,kaspiyskyberet,Directed,3519,,1
ukraina_ru,NeoficialniyBeZsonoV,Directed,3520,,1
ukraina_ru,kaagranovich,Directed,3521,,1
ukraina_ru,wargonzo,Directed,3522,,1
ukraina_ru,dazbastadraw,Directed,3523,,1
ukraina_ru,harry_homolsky,Directed,3524,,1
ukraina_ru,DKulko,Directed,3525,,1
ukraina_ru,rtdru,Directed,3526,,1
ukraina_ru,SonOfMonarchy,Directed,3527,,1
ukraina_ru,warfakes,Directed,3528,,1
ukraina_ru,rsotmdivision,Directed,3529,,1
ukraina_ru,ASGasparyan,Directed,3530,,1
ukraina_ru,fighter_bomber,Directed,3531,,1
ukraina_ru,grishkafilippov,Directed,3532,,1
ukraina_ru,ordinaryczarizm,Directed,3533,,1
ukraina_ru,avturow,Directed,3534,,1
ukraina_ru,expensive_hurma,Directed,3535,,1
ukraina_ru,politjoystic,Directed,3536,,1
ukraina_ru,makarov_kb,Directed,3537,,1
ukraina_ru,Yuan_da_Marya,Directed,3538,,1
ukraina_ru,bayraktar1070,Directed,3539,,1
ukraina_ru,Lunay14,Directed,3540,,1
ukraina_ru,beard_tim,Directed,3541,,1
ukraina_ru,dolg_z,Directed,3542,,1
ukraina_ru,maryananaumova,Directed,3543,,1
ukraina_ru,Sladkov_plus,Directed,3544,,1
ukraina_ru,mig41,Directed,3545,,1
ukraina_ru,minpromtorg_ru,Directed,3546,,1
ukraina_ru,lobaev_vlad,Directed,3547,,1
ukraina_ru,aleksandr_skif,Directed,3548,,1
ukraina_ru,RealdocProductions,Directed,3549,,1
ukraina_ru,rustroyka1945,Directed,3550,,1
ukraina_ru,romagolovanov,Directed,3551,,1
ukraina_ru,voin_dv,Directed,3552,,1
ukraina_ru,vvgladkov,Directed,3553,,1
ukraina_ru,nm_dnr,Directed,3554,,1
ukraina_ru,dolgarevaanna,Directed,3555,,1
ukraina_ru,heroesofZ,Directed,3556,,1
ukraina_ru,rusengineer,Directed,3557,,1
ukraina_ru,anna_news,Directed,3558,,1
ukraina_ru,boris_rozhin,Directed,3559,,1
ukraina_ru,kremlinprachka,Directed,3560,,1
ukraina_ru,MariaVladimirovnaZakharova,Directed,3561,,1
ukraina_ru,detektor_tg,Directed,3562,,1
ukraina_ru,rian_ru,Directed,3563,,1
ukraina_ru,OstashkoNews,Directed,3564,,1
ukraina_ru,riafan_everywhere,Directed,3565,,1
ukraina_ru,vladlentatarsky,Directed,3566,,1
ukraina_ru,mardanaka,Directed,3567,,1
ukraina_ru,sskarnaukhov,Directed,3568,,1
ukraina_ru,istrkalkglk,Directed,3569,,1
ukraina_ru,moskovit1480,Directed,3570,,1
ukraina_ru,naspravdiinfo,Directed,3571,,1
ukraina_ru,ia_steklomoy,Directed,3572,,1
ukraina_ru,norinea,Directed,3573,,1
ukraina_ru,lu_di_z,Directed,3574,,1
ukraina_ru,ua_tribunal,Directed,3575,,1
ukraina_ru,rusfleet,Directed,3576,,1
ukraina_ru,opersvodki,Directed,3577,,1
ukraina_ru,MilitaryCriminal,Directed,3578,,1
ukraina_ru,oldminerkomi,Directed,3579,,1
ukraina_ru,tyl_22,Directed,3580,,1
ukraina_ru,okspn,Directed,3581,,1
ukraina_ru,news_XZ,Directed,3582,,1
ukraina_ru,riafan,Directed,3583,,1
ukraina_ru,lomovkaa,Directed,3584,,1
ukraina_ru,Andrafanaslive,Directed,3585,,1
ukraina_ru,z4lpr,Directed,3586,,1
ukraina_ru,Prigozhin_hat,Directed,3587,,1
ukraina_ru,geroi_samara,Directed,3588,,1
ukraina_ru,news_forfree,Directed,3589,,1
ukraina_ru,warhistoryalconafter,Directed,3590,,1
ukraina_ru,botcharov,Directed,3591,,1
ukraina_ru,pravda_shuravi,Directed,3592,,1
ukraina_ru,news_mvddnr,Directed,3593,,1
ukraina_ru,donezkiy,Directed,3594,,1
ukraina_ru,akimapachev,Directed,3595,,1
ukraina_ru,zhogaartem,Directed,3596,,1
ukraina_ru,glavpolit,Directed,3597,,1
ukraina_ru,mironovonline,Directed,3598,,1
ukraina_ru,elpicahielo,Directed,3599,,1
ukraina_ru,zarussia_1,Directed,3600,,1
ukraina_ru,deputatdvkuznetsov,Directed,3601,,1
ukraina_ru,golosmordora,Directed,3602,,1
ukraina_ru,razved_dozor,Directed,3603,,1
ukraina_ru,orchestra_w,Directed,3604,,1
ukraina_ru,rybar,Directed,3605,,1
ukraina_ru,SIL0VIKI,Directed,3606,,1
ukraina_ru,government_lnr,Directed,3607,,1
ukraina_ru,obtf_kaskad,Directed,3608,,1
ukraina_ru,vladimirlegoyda,Directed,3609,,1
ukraina_ru,arteldoc,Directed,3610,,1
ukraina_ru,astramilitarum,Directed,3611,,1
ukraina_ru,k_gubareva,Directed,3612,,1
ukraina_ru,russkiy_opolchenec,Directed,3613,,1
ukraina_ru,ZOV_SILA_RF,Directed,3614,,1
ukraina_ru,VGA_Kherson,Directed,3615,,1
ukraina_ru,nezhurka,Directed,3616,,1
ukraina_ru,DailyWar,Directed,3617,,1
ukraina_ru,kramnikcat,Directed,3618,,1
ukraina_ru,grafynia,Directed,3619,,1
ukraina_ru,RVvoenkor,Directed,3620,,1
ukraina_ru,readovkaru,Directed,3621,,1
ukraina_ru,poisk_mil,Directed,3622,,1
ukraina_ru,BattleSailor13,Directed,3623,,1
ukraina_ru,headquarters2402,Directed,3624,,1
ukraina_ru,russkiegramoty,Directed,3625,,1
ukraina_ru,BalitskyEV,Directed,3626,,1
ukraina_ru,zakharprilepin,Directed,3627,,1
ukraina_ru,ptsr_team,Directed,3628,,1
ukraina_ru,svarschiki,Directed,3629,,1
ukraina_ru,Letnab22,Directed,3630,,1
ukraina_ru,juchkovsky,Directed,3631,,1
ukraina_ru,dva_majors,Directed,3632,,1
ukraina_ru,notes_veterans,Directed,3633,,1
ukraina_ru,tacticalnecktie,Directed,3634,,1
ukraina_ru,vatfor,Directed,3635,,1
ukraina_ru,militarymaps,Directed,3636,,1
ukraina_ru,vrogov,Directed,3637,,1
ukraina_ru,alexandr_malkevich,Directed,3638,,1
ukraina_ru,apleonkov,Directed,3639,,1
ukraina_ru,medvedev_note,Directed,3640,,1
ukraina_ru,barbie_at_war,Directed,3641,,1
ukraina_ru,vesticrimea,Directed,3642,,1
ukraina_ru,ukr_psyop,Directed,3643,,1
ukraina_ru,medvedev_telegram,Directed,3644,,1
ukraina_ru,ZeRada1,Directed,3645,,1
ukraina_ru,kornilov1968,Directed,3646,,1
ukraina_ru,alleyaangelov,Directed,3647,,1
ukraina_ru,Contora_Pishet,Directed,3648,,1
ukraina_ru,ino_tv,Directed,3649,,1
ukraina_ru,kvmalofeev,Directed,3650,,1
ukraina_ru,sputniklive,Directed,3651,,1
ukraina_ru,MuesliLavrova,Directed,3652,,1
ukraina_ru,pvo_vks,Directed,3653,,1
ukraina_ru,zizdok,Directed,3654,,1
ukraina_ru,FilatovCorr,Directed,3655,,1
ukraina_ru,Prikhodko1970,Directed,3656,,1
ukraina_ru,chp_donetska,Directed,3657,,1
ukraina_ru,kpru_sport,Directed,3658,,1
ukraina_ru,Voenkor_reZervist,Directed,3659,,1
ukraina_ru,talipovonlineV,Directed,3660,,1
ukraina_ru,udjat_eye,Directed,3661,,1
ukraina_ru,anti_rubra,Directed,3662,,1
ukraina_ru,rogozin_do,Directed,3663,,1
ukraina_ru,obyasnayemrf,Directed,3664,,1
ukraina_ru,razvedkavperedZ,Directed,3665,,1
ukraina_ru,vovremiya,Directed,3666,,1
ukraina_ru,Russiacalling,Directed,3667,,1
ukraina_ru,dolgareva,Directed,3668,,1
ukraina_ru,georgy_ma,Directed,3669,,1
ukraina_ru,surf_noise1,Directed,3670,,1
ukraina_ru,CheckmateinRussian,Directed,3671,,1
ukraina_ru,Oleg_Blokhin,Directed,3672,,1
ukraina_ru,dimsmirnov175,Directed,3673,,1
ukraina_ru,KotNaMirotvorze,Directed,3674,,1
ukraina_ru,panteri_panteri,Directed,3675,,1
ukraina_ru,kbrvdvkr,Directed,3676,,1
ukraina_ru,shuohuaxia,Directed,3677,,1
ukraina_ru,VladimirKarasyov,Directed,3678,,1
ukraina_ru,ru_global,Directed,3679,,1
ukraina_ru,odessa_typical,Directed,3680,,1
ukraina_ru,skabeeva,Directed,3681,,1
ukraina_ru,grey_zone,Directed,3682,,1
ukraina_ru,miroshnik_r,Directed,3683,,1
ukraina_ru,holmogortalks,Directed,3684,,1
ukraina_ru,korrzak,Directed,3685,,1
ukraina_ru,urallive,Directed,3686,,1
ukraina_ru,belta_telegramm,Directed,3687,,1
ukraina_ru,Doninside,Directed,3688,,1
ukraina_ru,denazi_UA,Directed,3689,,1
ukraina_ru,zachistka_ua,Directed,3690,,1
ukraina_ru,pridnestrovec,Directed,3691,,1
ukraina_ru,russica2,Directed,3692,,1
ukraina_ru,tikandelaki,Directed,3693,,1
ukraina_ru,komitetnacinter,Directed,3694,,1
ukraina_ru,izostat,Directed,3695,,1
ukraina_ru,Kharkov_Perviy,Directed,3696,,1
ukraina_ru,mysly,Directed,3697,,1
ukraina_ru,cyber_frontZ,Directed,3698,,1
ukraina_ru,swodki,Directed,3699,,1
ukraina_ru,lady_north,Directed,3700,,1
ukraina_ru,bear007,Directed,3701,,1
ukraina_ru,RKadyrov_95,Directed,3702,,1
ukraina_ru,rasstrelny,Directed,3703,,1
ukraina_ru,russ_orientalist,Directed,3704,,1
ukraina_ru,ontnews,Directed,3705,,1
ukraina_ru,rus_jansen,Directed,3706,,1
ukraina_ru,RadioStydoba,Directed,3707,,1
ukraina_ru,uranews,Directed,3708,,1
ukraina_ru,PrognozyVK,Directed,3709,,1
ukraina_ru,vasilievodessa,Directed,3710,,1
ukraina_ru,newsfrontnotes,Directed,3711,,1
ukraina_ru,rusvesnasu,Directed,3712,,1
ukraina_ru,dimonundmir,Directed,3713,,1
ukraina_ru,olegtsarov,Directed,3714,,1
ukraina_ru,spydell_finance,Directed,3715,,1
ukraina_ru,breakingmash,Directed,3716,,1
ukraina_ru,balkanossiper,Directed,3717,,1
ukraina_ru,stranaua,Directed,3718,,1
ukraina_ru,violavolkova,Directed,3719,,1
ukraina_ru,SputnikARM,Directed,3720,,1
ukraina_ru,vyshinkv,Directed,3721,,1
ukraina_ru,ukraineneveragain,Directed,3722,,1
ukraina_ru,smitrich,Directed,3723,,1
ukraina_ru,OpenUkraine,Directed,3724,,1
ukraina_ru,denyaleto,Directed,3725,,1
ukraina_ru,pl_syrenka,Directed,3726,,1
ukraina_ru,Crimeanprachka,Directed,3727,,1
ukraina_ru,warjournaltg,Directed,3728,,1
ukraina_ru,sons_fatherland,Directed,3729,,1
ukraina_ru,BorodaV,Directed,3730,,1
ukraina_ru,yug_plazdarm,Directed,3731,,1
ukraina_ru,chesnokmedia,Directed,3732,,1
ukraina_ru,Ministerstvo_oborony,Directed,3733,,1
ukraina_ru,msgazdiev,Directed,3734,,1
ukraina_ru,modmilby,Directed,3735,,1
ukraina_ru,zradaperemoga,Directed,3736,,1
ukraina_ru,madam_secretar,Directed,3737,,1
ukraina_ru,boilerroomchannel,Directed,3738,,1
ukraina_ru,radiorossii,Directed,3739,,1
ukraina_ru,grigorov_prav,Directed,3740,,1
ukraina_ru,AleksandrRar,Directed,3741,,1
ukraina_ru,bbbreaking,Directed,3742,,1
ukraina_ru,dpol_un,Directed,3743,,1
ukraina_ru,valentinbogdanov,Directed,3744,,1
ukraina_ru,marochkolive,Directed,3745,,1
ukraina_ru,razvedinfo,Directed,3746,,1
ukraina_ru,youlistenedmayak,Directed,3747,,1
ukraina_ru,rttv_sport,Directed,3748,,1
ukraina_ru,maksnazar,Directed,3749,,1
ukraina_ru,ia_panorama,Directed,3750,,1
ukraina_ru,vv_volodin,Directed,3751,,1
ukraina_ru,parbut,Directed,3752,,1
ukraina_ru,Hinshtein,Directed,3753,,1
ukraina_ru,poimenno,Directed,3754,,1
ukraina_ru,rianovostiAmerica,Directed,3755,,1
ukraina_ru,sharansky,Directed,3756,,1
ukraina_ru,pezdicide,Directed,3757,,1
ukraina_ru,sex_drugs_kahlo,Directed,3758,,1
ukraina_ru,baltnews,Directed,3759,,1
ukraina_ru,TK_Union,Directed,3760,,1
ukraina_ru,deti_vojny,Directed,3761,,1
ukraina_ru,daokedao,Directed,3762,,1
ukraina_ru,kozakrichala,Directed,3763,,1
ukraina_ru,Hard_Blog_Line,Directed,3764,,1
ukraina_ru,sputnikKZ,Directed,3765,,1
ukraina_ru,readovkanews,Directed,3766,,1
ukraina_ru,shot_shot,Directed,3767,,1
ukraina_ru,vchkogpu,Directed,3768,,1
ukraina_ru,YuriBarbashov,Directed,3769,,1
ukraina_ru,archivarius_dz,Directed,3770,,1
ukraina_ru,mnogonazi,Directed,3771,,1
ukraina_ru,sbagdasarov,Directed,3772,,1
ukraina_ru,korochestrana,Directed,3773,,1
ukraina_ru,Belarus_VPO,Directed,3774,,1
ukraina_ru,krasovkin,Directed,3775,,1
ukraina_ru,RTllery,Directed,3776,,1
ukraina_ru,rqnst,Directed,3777,,1
ukraina_ru,shargunov,Directed,3778,,1
ukraina_ru,donbassr,Directed,3779,,1
ukraina_ru,diplomatia,Directed,3780,,1
ukraina_ru,sputnikby,Directed,3781,,1
ukraina_ru,historiographe,Directed,3782,,1
ukraina_ru,infantmilitario,Directed,3783,,1
ukraina_ru,rusbrief,Directed,3784,,1
ukraina_ru,radio_sputnik,Directed,3785,,1
ukraina_ru,breege_time_20z,Directed,3786,,1
ukraina_ru,mariabutina,Directed,3787,,1
ukraina_ru,dubovoykorr,Directed,3788,,1
ukraina_ru,odsd_dnr,Directed,3789,,1
ukraina_ru,SwissVatnik,Directed,3790,,1
ukraina_ru,zvezdanews,Directed,3791,,1
ukraina_ru,bogdan_bezpalko,Directed,3792,,1
ukraina_ru,ATN_BTRC,Directed,3793,,1
ukraina_ru,zhdanovrt,Directed,3794,,1
ukraina_ru,wingsofwar,Directed,3795,,1
ukraina_ru,norin_ea,Directed,3796,,1
ukraina_ru,krimski,Directed,3797,,1
ukraina_ru,dr_alex_sosnowski,Directed,3798,,1
ukraina_ru,insect_life,Directed,3799,,1
ukraina_ru,Army_Russia,Directed,3800,,1
ukraina_ru,inosmichannel,Directed,3801,,1
ukraina_ru,sputnikaf,Directed,3802,,1
ukraina_ru,dadzibao,Directed,3803,,1
ukraina_ru,savanichi,Directed,3804,,1
ukraina_ru,politsputnik,Directed,3805,,1
ukraina_ru,HistoryOFua,Directed,3806,,1
ukraina_ru,mihalych67,Directed,3807,,1
ukraina_ru,osint13,Directed,3808,,1
ukraina_ru,vloleynik,Directed,3809,,1
ukraina_ru,vezhlivo_ru,Directed,3810,,1
ukraina_ru,iikhu,Directed,3811,,1
ukraina_ru,pul_1,Directed,3812,,1
ukraina_ru,new_militarycolumnist,Directed,3813,,1
ukraina_ru,kondrotenko_art,Directed,3814,,1
ukraina_ru,internetsmi,Directed,3815,,1
ukraina_ru,rossotrudnichestvo,Directed,3816,,1
ukraina_ru,Varjag2007,Directed,3817,,1
ukraina_ru,togarma301,Directed,3818,,1
ukraina_ru,sputnik_kyrgyzstan,Directed,3819,,1
ukraina_ru,BeregTime,Directed,3820,,1
ukraina_ru,HouseOfCardsEurope,Directed,3821,,1
ukraina_ru,ArmenianVendetta,Directed,3822,,1
ukraina_ru,kp_in_ua,Directed,3823,,1
ukraina_ru,terem_teremok,Directed,3824,,1
ukraina_ru,tolk_tolk,Directed,3825,,1
ukraina_ru,belvestnik,Directed,3826,,1
ukraina_ru,turkeyabout,Directed,3827,,1
ukraina_ru,montyan,Directed,3828,,1
ukraina_ru,myKrim,Directed,3829,,1
ukraina_ru,ale_kazakov,Directed,3830,,1
ukraina_ru,sddonbassa,Directed,3831,,1
ukraina_ru,btr80,Directed,3832,,1
ukraina_ru,orfosvinstvo,Directed,3833,,1
ukraina_ru,Chesnakov,Directed,3834,,1
ukraina_ru,cybersotnik,Directed,3835,,1
ukraina_ru,AlekseyMukhin,Directed,3836,,1
ukraina_ru,bazabazon,Directed,3837,,1
ukraina_ru,vityzeva,Directed,3838,,1
ukraina_ru,imerkouri,Directed,3839,,1
ukraina_ru,nstarikovru,Directed,3840,,1
ukraina_ru,ASupersharij,Directed,3841,,1
ukraina_ru,daydaynews,Directed,3842,,1
ukraina_ru,wdinform,Directed,3843,,1
ukraina_ru,rusmonstr,Directed,3844,,1
ukraina_ru,NeSocSeti,Directed,3845,,1
ukraina_ru,faceofwar,Directed,3846,,1
ukraina_ru,vorposte,Directed,3847,,1
ukraina_ru,tsibulya_ua,Directed,3848,,1
ukraina_ru,russianfuture,Directed,3849,,1
ukraina_ru,persimmoncrimea,Directed,3850,,1
ukraina_ru,bch3by,Directed,3851,,1
ukraina_ru,OBYVATEL52,Directed,3852,,1
ukraina_ru,Abbasdjuma,Directed,3853,,1
ukraina_ru,daria_aslamova,Directed,3854,,1
ukraina_ru,AzeSputnik,Directed,3855,,1
ukraina_ru,Taynaya_kantselyariya,Directed,3856,,1
ukraina_ru,rusyerevantoday,Directed,3857,,1
ukraina_ru,CrimeanBLSM,Directed,3858,,1
ukraina_ru,Medvedeva_Olesya,Directed,3859,,1
ukraina_ru,BeloRussica,Directed,3860,,1
ukraina_ru,knightsmove,Directed,3861,,1
ukraina_ru,AlexeyZhuravko,Directed,3862,,1
ukraina_ru,belshkvarka,Directed,3863,,1
ukraina_ru,sheptoon,Directed,3864,,1
ukraina_ru,dzermant,Directed,3865,,1
ukraina_ru,vmarahovsky,Directed,3866,,1
ukraina_ru,wadim_manukyan,Directed,3867,,1
ukraina_ru,rogimov,Directed,3868,,1
ukraina_ru,Ivorytowers,Directed,3869,,1
ukraina_ru,nexta_tv,Directed,3870,,1
ukraina_ru,vandalslavyansk,Directed,3871,,1
ukraina_ru,donbass_segodnya,Directed,3872,,1
ukraina_ru,the_panda3,Directed,3873,,1
ukraina_ru,zhirinovskylive,Directed,3874,,1
ukraina_ru,pdmnews,Directed,3875,,1
ukraina_ru,the_flashpoints,Directed,3876,,1
ukraina_ru,moria40k,Directed,3877,,1
ukraina_ru,akutin_dpr_ru,Directed,3878,,1
ukraina_ru,nvncovid,Directed,3879,,1
ukraina_ru,Za_Derjavy,Directed,3880,,1
ukraina_ru,MAYDNR,Directed,3881,,1
ukraina_ru,poklonskaya_nv,Directed,3882,,1
